LandmarkID,Name,Functn,Structure,EditBy,EditDate,Latitude,Longitude
7001439,Union PSCE Faculty Homes,1000: Residence or accommodation functions,1000: Residential buildings,georgeae,9/5/2007 14:06,37.57548633,-77.4521702
7001435,Rice Apartments,1000: Residence or accommodation functions,1120: Attached units,georgeae,9/5/2007 14:05,37.57778713,-77.45290833
7001431,DuBose Hall,6130: Colleges and Universities,4220: College or university facility,georgeae,9/5/2007 14:04,37.57992892,-77.45126857
7001428,Presidents Home,1100: Private household,1100: Single-family buildings,georgeae,9/5/2007 14:04,37.57793087,-77.44958201
7001426,Media Technology Center,6130: Colleges and Universities,4220: College or university facility,georgeae,9/5/2007 14:04,37.57845241,-77.44817043
7001427,Early Center for Christian Education and Worship,6200: Public administration,4220: College or university facility,georgeae,9/5/2007 14:04,37.57845248,-77.44916664
7001425,Seminary Relations Center,6130: Colleges and Universities,4220: College or university facility,georgeae,9/5/2007 14:02,37.57842911,-77.44702594
7001424,Thompson Hall,1320: Rooming and boarding,1320: Dormitories,georgeae,9/5/2007 14:01,37.57937507,-77.44700168
7001423,Moore Hall,1320: Rooming and boarding,1320: Dormitories,georgeae,9/5/2007 14:01,37.57934501,-77.44756351
7001422,Richmond Hall and Belk Center,6130: Colleges and Universities,4200: School or university buildings,georgeae,9/5/2007 14:01,37.57932625,-77.44841138
7000158,Broad Rock Industrial Park,3000: Manufacturing and wholesale trade,2614: Industrial parks,georgeae,9/5/2007 13:54,37.48636668,-77.45901454
7000437,Boulevard Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,9/5/2007 13:52,37.56508903,-77.47161109
7000034,Boulders Office Park,"2400: Business, professional, scientific, and technical services",2100: Office or bank building,georgeae,9/5/2007 13:51,37.51122433,-77.53226234
7000208,Bon Air Church of Jesus Christ of Latter Day Saints,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,9/5/2007 13:49,37.5350805,-77.59153203
7000007,Beaufont Mall,2100: Retail sales or service,"2500: Malls, shopping centers, or collection of shops",georgeae,9/5/2007 13:48,37.50322993,-77.52906621
7000081,Central United Methodist,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,9/5/2007 13:23,37.52239376,-77.44655994
7000966,Cedar Works at Rocketts Landing,1000: Residence or accommodation functions,2612: Mill-type factory structures,georgeae,9/5/2007 13:22,37.51580958,-77.41434248
7000220,Cedar Street Memorial Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,9/5/2007 13:14,37.53658346,-77.41622172
7000225,Carlisle Avenue Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,9/5/2007 13:13,37.51887219,-77.39035662
7000586,Hartshorn Hall,1320: Rooming and boarding,1320: Dormitories,georgeae,8/27/2007 13:52,37.56297261,-77.45043114
7001597,C F Sauer Spice Factory,"3100: Food, textiles, and related products",2612: Mill-type factory structures,georgeae,9/5/2007 13:02,37.55733271,-77.46049781
7000397,Bible Way Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,9/5/2007 13:01,37.55771599,-77.43458765
7000154,Beulah Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,9/5/2007 13:00,37.48563907,-77.44159624
7000558,Bethlehem Lutheran Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,9/5/2007 12:41,37.55224265,-77.45456265
7001432,Lingle Hall,"2135: Books, magazines, music, stationery",4220: College or university facility,georgeae,9/5/2007 12:40,37.57933822,-77.45067421
7001433,Josephine Newbury Center for Childhood Education,6100: Educational services,4200: School or university buildings,georgeae,9/5/2007 12:28,37.57992246,-77.45074351
7000135,Phillip Morris Leaf Tobacco Plant,,,georgeae,9/5/2007 12:13,37.47104573,-77.43345699
7001943,Bethlehem Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,9/5/2007 12:12,37.5432855,-77.41504965
7000564,Belmont United Methodist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,9/5/2007 12:07,37.46860587,-77.48684833
7001606,Barker Field,"5000: Arts, entertainment, and recreation",6980: Other installed recreational or athletic equipment,georgeae,9/5/2007 12:06,37.53912642,-77.48185634
7000260,Battery Park Christian Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,9/5/2007 12:06,37.59146366,-77.45180331
7000435,Baptist General Convention of Virginia,6600: Religious institutions,2100: Office or bank building,georgeae,9/5/2007 12:05,37.56462907,-77.45120394
7000972,American Tobacco Building,1000: Residence or accommodation functions,2611: Loft building,georgeae,9/5/2007 11:59,37.53318313,-77.42398881
7000389,All Saints Reformed Presbyterian,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,9/5/2007 11:36,37.55607561,-77.47706049
7001564,Acca Temple,"6830: Civic, social, and fraternal organizations",3000: Public assembly structures,georgeae,9/5/2007 11:35,37.59171277,-77.46673649
7000301,6th Street Marketplace,2100: Retail sales or service,"2570: Theme or festival center (leisure, tourist-oriented, restaurants)",georgeae,9/5/2007 11:34,37.54347002,-77.43556336
7000664,Richmond Dairy Apartments,1000: Residence or accommodation functions,2610: Light industrial structures and facilities,georgeae,9/5/2007 11:34,37.54758331,-77.44356451
7000640,Coliseum Lofts,1000: Residence or accommodation functions,1200: Multifamily structures,georgeae,9/5/2007 11:33,37.55334251,-77.45556033
7001416,Iron House Place,1000: Residence or accommodation functions,2000: Commercial buildings and other specialized structures,georgeae,9/5/2007 11:33,37.55302723,-77.45490745
7001577,Richmond Memorial Hospital,1000: Residence or accommodation functions,4110: Hospital building,georgeae,9/5/2007 11:32,37.57883306,-77.45428789
7001429,Laburnum House,,1000: Residential buildings,georgeae,9/5/2007 11:30,37.5791938,-77.45374791
7000124,Bill Robinson Community Center,,,georgeae,9/5/2007 11:28,37.53052525,-77.40453145
7000982,Maymont Carriage House,5200: Museums and other special purpose recreational institutions,1130: Accessory units,georgeae,9/5/2007 11:27,37.5342323,-77.47619043
7000983,Maymont Stone Barn,2421: Office and administrative services,"8000: Sheds, farm buildings, or agricultural facilities",georgeae,9/5/2007 11:27,37.53397026,-77.47536944
7000984,Maymont Mausoleum,,"4700: Cemetery, monument, tombstone, or mausoleum",georgeae,9/5/2007 11:26,37.53411398,-77.47940064
7000095,Maymont House,5210: Museum,1100: Single-family buildings,georgeae,9/5/2007 11:24,37.53439354,-77.47824691
7001421,Westminster Hall,6130: Colleges and Universities,4220: College or university facility,georgeae,9/5/2007 11:15,37.57936787,-77.44915384
7001411,Vistas on the James,1000: Residence or accommodation functions,1200: Multifamily structures,georgeae,9/5/2007 11:09,37.53272025,-77.43341609
7000653,Lady Byrd Hat Company,"5110: Theater, dance, or music establishment",2612: Mill-type factory structures,georgeae,9/5/2007 11:09,37.53344225,-77.43397773
7001409,Riverside on the James Condo Tower,1000: Residence or accommodation functions,1200: Multifamily structures,georgeae,9/5/2007 11:08,37.53354412,-77.4366308
7001410,Riverside on the James Office Tower,2410: Professional services,2100: Office or bank building,georgeae,9/5/2007 11:08,37.53338817,-77.43790609
7001419,William Smith Morton Library,6130: Colleges and Universities,4300: Library building,georgeae,9/4/2007 14:05,37.57890667,-77.44703576
7001617,Oliver Hill Courts Building,6221: Courts,3800: Other community structures,georgeae,9/4/2007 11:34,37.54829134,-77.42475693
7001616,Juvenile Detention Center,6222: Correctional institutions,"4600: Jails, penitentiaries, detention centers, and other correctional facilities",georgeae,9/4/2007 11:34,37.54919503,-77.42450444
7000342,City Jail,6222: Correctional institutions,"4600: Jails, penitentiaries, detention centers, and other correctional facilities",georgeae,9/4/2007 11:10,37.54771342,-77.42339925
7000431,Richmond Ambulance Authority HQ,6430: Emergency response,4530: Emergency operation center,georgeae,9/4/2007 11:06,37.56538013,-77.46069496
7000394,Metropolitan Community Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,9/4/2007 11:04,37.55738601,-77.46874822
7000392,Boulevard United Methodist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,9/4/2007 11:00,37.55684499,-77.47283696
7001613,Logan House,1000: Residence or accommodation functions,1100: Single-family buildings,rosewl,9/1/2007 12:35,37.54669366,-77.44788025
7001612,Park Plaza At Belvidere,1000: Residence or accommodation functions,1200: Multifamily structures,rosewl,9/1/2007 12:32,37.54660168,-77.44840639
7001611,Pace Student Center,6130: Colleges and Universities,,rosewl,9/1/2007 12:24,37.54799445,-77.44960218
7001459,Montrose Heights Soccer Field,"5370: Fitness, recreational sports, gym, or athletic club",6980: Other installed recreational or athletic equipment,georgeae,8/30/2007 14:01,37.52339066,-77.39488659
7000108,New Beginning Tabernacle,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/30/2007 13:59,37.4680317,-77.48503653
7000274,Stony Point Shopping Center,2100: Retail sales or service,2510: Neighborhood center (convenience with one or more anchors),georgeae,8/30/2007 13:59,37.53880237,-77.5641932
7000227,Parkway Shopping Center,2100: Retail sales or service,2510: Neighborhood center (convenience with one or more anchors),georgeae,8/30/2007 13:22,37.51983375,-77.51235295
7000436,All Souls Presbyterian Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/30/2007 13:20,37.56489222,-77.43494449
7000509,All Saints Catholic School,6120: Grade schools,4210: Grade school,georgeae,8/30/2007 13:19,37.58073219,-77.44318316
7000072,Mount Calvary Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/30/2007 13:16,37.5206378,-77.40357948
7000035,Calvary United Methodist,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/30/2007 12:06,37.5143716,-77.39419511
7000648,Dominion Virginia Power Facility,4310: Electric power,2100: Office or bank building,georgeae,8/30/2007 12:00,37.53401581,-77.45298113
7001437,Physical Plant Offices,6130: Colleges and Universities,4220: College or university facility,georgeae,8/30/2007 10:46,37.57726657,-77.45295146
7000366,Community Church of God in Christ,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/30/2007 10:42,37.55259107,-77.4613073
7001407,Commonwealth Club,"6830: Civic, social, and fraternal organizations",1000: Residential buildings,georgeae,8/30/2007 10:39,37.54577416,-77.44767483
7000127,Banton Street Pentecostal Holiness,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/30/2007 10:33,37.46555708,-77.45452026
7000184,All Saints Apostolic Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/30/2007 10:14,37.49598374,-77.43504068
7001436,Advance Apartments,1000: Residence or accommodation functions,1120: Attached units,georgeae,8/30/2007 10:13,37.57755949,-77.45189355
7001566,Moore Street Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/30/2007 10:10,37.55628023,-77.45196984
7000213,Adam Craig House,1100: Private household,1000: Residential buildings,georgeae,8/30/2007 10:00,37.53441893,-77.42517638
7001602,A H Robins Research & Development,"2416: Research and development services (scientific, etc)",2615: Laboratory or specialized industrial facility,georgeae,8/30/2007 9:57,37.56942461,-77.45051239
7000369,Bethany Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/30/2007 9:56,37.5526206,-77.44736451
7000646,American Heritage Building,1000: Residence or accommodation functions,2100: Office or bank building,georgeae,8/30/2007 9:55,37.53734531,-77.43548327
7000595,Vulcan Rock Quarry,3330: Nonmetallic mineral products,,georgeae,8/30/2007 9:54,37.50519764,-77.42239977
7000422,Matthew Fontaine Maury Monument,"5000: Arts, entertainment, and recreation","4700: Cemetery, monument, tombstone, or mausoleum",georgeae,8/30/2007 9:51,37.56273807,-77.47497046
7000092,Flood Wall Overlook,"5000: Arts, entertainment, and recreation",9100: Not applicable to this dimension,georgeae,8/30/2007 9:50,37.52857046,-77.44214885
7001449,Bon Air Water Tower,4331: Drinking water,"6250: Water tank (elevated, at grade, underground)",georgeae,8/30/2007 9:37,37.5357186,-77.56086347
7000005,Fountain of Deliverance Outreach Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/30/2007 9:36,37.50133759,-77.46906169
7000002,Cloverleaf Mall,2100: Retail sales or service,"2500: Malls, shopping centers, or collection of shops",georgeae,8/30/2007 9:30,37.49872983,-77.52791213
7000185,McGuire Medical Center Helipad,6430: Emergency response,5640: Heliport facility,georgeae,8/30/2007 9:25,37.49609149,-77.46230702
7000001,McGuire Veterans Affairs Medical Center,6500: Health and human services,4100: Medical facility,georgeae,8/30/2007 9:24,37.49557324,-77.4659538
7000969,Pohlig Box Factory,1000: Residence or accommodation functions,2612: Mill-type factory structures,georgeae,8/30/2007 9:22,37.53001078,-77.42089476
7001610,Superior Warehouse,1100: Private household,2611: Loft building,georgeae,8/30/2007 9:22,37.53015072,-77.4211903
7000671,Westwood Playground,"5370: Fitness, recreational sports, gym, or athletic club",6940: Playground equipment,georgeae,8/30/2007 9:02,37.57932093,-77.50959711
7001609,Westwood Basketball Courts,"5370: Fitness, recreational sports, gym, or athletic club",6981: Basketball courts,georgeae,8/30/2007 9:01,37.57942567,-77.509823
7000181,Warwick Shopping Center,2100: Retail sales or service,2510: Neighborhood center (convenience with one or more anchors),georgeae,8/30/2007 8:56,37.49238118,-77.49068859
7000206,KANAWHA CANAL LOCKS,,,georgeae,8/30/2007 8:55,37.53374819,-77.43617725
7001446,Abner Clay Playground,"5300: Amusement, sports, or recreation establishment",6940: Playground equipment,georgeae,8/30/2007 8:54,37.54884038,-77.44239675
7001447,Abner Clay Basketball Courts,"5300: Amusement, sports, or recreation establishment",6981: Basketball courts,georgeae,8/30/2007 8:54,37.5491128,-77.44188096
7001445,Abner Clay Tennis Courts,"5300: Amusement, sports, or recreation establishment",6982: Tennis courts,georgeae,8/30/2007 8:54,37.54923794,-77.44237873
